Customer ID,Item_Purchased,Category,Purchase_Amount (USD),Size,Color
2662,Boots,Footwear,96,XL,Olive
2663,Skirt,Clothing,98,M,Cyan
2664,Sneakers,Footwear,52,L,Silver
2665,Jewelry,Accessories,84,L,Silver
2666,T-shirt,Clothing,71,L,Red
2667,Sandals,Footwear,95,S,Brown
2668,Boots,Footwear,47,M,Orange
2669,Coat,Outerwear,75,M,Black
2670,Belt,Accessories,28,L,Teal
2671,Sunglasses,Accessories,44,M,Yellow
2672,Sandals,Footwear,64,XL,Gray
2673,Boots,Footwear,28,M,Maroon
2674,Hoodie,Clothing,21,M,Olive
2675,Hat,Accessories,41,S,Charcoal
2676,Shorts,Clothing,38,M,Peach
2677,Backpack,Accessories,77,M,Maroon
2678,Shorts,Clothing,43,L,Olive
2679,Belt,Accessories,91,M,Magenta
2680,Shorts,Clothing,68,S,Yellow
2681,Socks,Clothing,37,L,Indigo
2682,Shoes,Footwear,23,L,Olive
2683,Sneakers,Footwear,65,L,Maroon
2684,Backpack,Accessories,30,M,Indigo
2685,Dress,Clothing,45,M,Gray
2686,Boots,Footwear,25,M,Gray
2687,Socks,Clothing,72,M,Black
2688,Dress,Clothing,75,M,White
2689,Handbag,Accessories,63,XL,Turquoise
2690,Blouse,Clothing,35,M,Orange
2691,Belt,Accessories,32,L,Yellow
2692,Pants,Clothing,25,L,Blue
2693,Sneakers,Footwear,90,XL,Violet
2694,Boots,Footwear,70,L,Lavender
2695,Sunglasses,Accessories,27,M,Olive
2696,Hat,Accessories,92,M,Orange
2697,Coat,Outerwear,20,M,White
2698,Jacket,Outerwear,52,L,Red
2699,Hoodie,Clothing,57,M,Magenta
2700,Boots,Footwear,96,M,Violet
2701,T-shirt,Clothing,68,XL,Olive
2702,Sweater,Clothing,30,L,Silver
2703,Shoes,Footwear,37,L,Gray
2704,Scarf,Accessories,42,XL,Olive
2705,Dress,Clothing,54,L,Beige
2706,Jacket,Outerwear,81,S,Turquoise
2707,Shoes,Footwear,40,S,Blue
2708,Backpack,Accessories,88,M,Pink
2709,Dress,Clothing,94,M,Teal
2710,Shirt,Clothing,54,S,Cyan
2711,Jacket,Outerwear,51,L,Purple
2712,Sunglasses,Accessories,22,L,Red
2713,Jacket,Outerwear,95,L,Brown
2714,Coat,Outerwear,57,M,Magenta
2715,Sweater,Clothing,45,S,Olive
2716,Sneakers,Footwear,92,XL,Pink
2717,Shoes,Footwear,40,L,Black
2718,Sunglasses,Accessories,62,XL,Beige
2719,Shorts,Clothing,90,M,Peach
2720,Hoodie,Clothing,82,S,Peach
2721,Scarf,Accessories,52,M,Peach
2722,Sandals,Footwear,70,S,Teal
2723,Hat,Accessories,83,M,Green
2724,Shoes,Footwear,49,XL,Brown
2725,Sneakers,Footwear,91,M,Brown
2726,Backpack,Accessories,99,S,Violet
2727,Belt,Accessories,92,L,Blue
2728,Shirt,Clothing,87,L,Charcoal
2729,Skirt,Clothing,28,M,Pink
2730,Gloves,Accessories,71,S,Violet
2731,Gloves,Accessories,32,M,Teal
2732,Handbag,Accessories,33,M,Red
2733,Socks,Clothing,75,L,Orange
2734,Backpack,Accessories,83,M,Magenta
2735,Jeans,Clothing,93,XL,Yellow
2736,Skirt,Clothing,29,M,Yellow
2737,Hoodie,Clothing,25,M,Pink
2738,Jewelry,Accessories,76,S,Indigo
2739,Sneakers,Footwear,81,M,Charcoal
2740,Shirt,Clothing,80,XL,Blue
2741,Sunglasses,Accessories,70,M,Lavender
2742,Dress,Clothing,81,L,Yellow
2743,Shoes,Footwear,86,M,Black
2744,Belt,Accessories,94,S,Beige
2745,Shirt,Clothing,66,M,Silver
2746,Boots,Footwear,98,M,Magenta
2747,Hoodie,Clothing,25,M,Orange
2748,Jeans,Clothing,62,M,Teal
2749,Jacket,Outerwear,98,L,Turquoise
2750,Jacket,Outerwear,53,M,Cyan
2751,Sandals,Footwear,66,L,Pink
2752,Dress,Clothing,52,S,Indigo
2753,Sweater,Clothing,64,S,Peach
2754,Gloves,Accessories,59,M,Beige
2755,Sunglasses,Accessories,61,L,Gold
2756,Belt,Accessories,97,M,Indigo
2757,Hat,Accessories,23,L,Violet
2758,Hat,Accessories,98,XL,Brown
2759,Blouse,Clothing,98,M,Purple
2760,Shoes,Footwear,59,M,Turquoise
2761,Skirt,Clothing,82,S,Violet
2762,Sneakers,Footwear,82,M,Purple
2763,T-shirt,Clothing,41,M,Charcoal
2764,Handbag,Accessories,52,M,Green
2765,Sweater,Clothing,41,XL,White
2766,Gloves,Accessories,70,M,Purple
2767,Dress,Clothing,91,M,Cyan
2768,Dress,Clothing,95,M,Green
2769,Blouse,Clothing,25,M,Beige
2770,Shirt,Clothing,89,L,Lavender
2771,Boots,Footwear,44,S,Blue
2772,Jacket,Outerwear,52,S,Beige
2773,Backpack,Accessories,94,L,Blue
2774,Pants,Clothing,98,S,Maroon
2775,Boots,Footwear,40,L,Yellow
2776,Socks,Clothing,25,L,Red
2777,Scarf,Accessories,62,L,Green
2778,Blouse,Clothing,24,M,Magenta
2779,Belt,Accessories,57,L,Yellow
2780,Sunglasses,Accessories,66,L,Blue
2781,Boots,Footwear,70,M,Charcoal
2782,Sandals,Footwear,39,M,Blue
2783,Gloves,Accessories,34,S,Cyan
2784,Skirt,Clothing,38,M,Silver
2785,Skirt,Clothing,70,M,Black
2786,Blouse,Clothing,80,S,Green
2787,Handbag,Accessories,51,M,Violet
2788,Boots,Footwear,79,XL,Pink
2789,Boots,Footwear,92,M,Olive
2790,Sweater,Clothing,85,L,Orange
2791,Socks,Clothing,63,M,Black
2792,Gloves,Accessories,60,M,Yellow
2793,Shorts,Clothing,44,L,Violet
2794,Boots,Footwear,57,M,Silver
2795,Jacket,Outerwear,24,M,Gold
2796,Scarf,Accessories,35,M,Magenta
2797,Jacket,Outerwear,73,M,Red
2798,Jewelry,Accessories,42,M,Green
2799,Hoodie,Clothing,20,XL,Red
2800,T-shirt,Clothing,89,L,Pink
2801,Shirt,Clothing,76,L,Violet
2802,Shirt,Clothing,56,M,Indigo
2803,Coat,Outerwear,100,L,Red
2804,T-shirt,Clothing,44,M,Violet
2805,Hoodie,Clothing,76,M,Cyan
2806,Sunglasses,Accessories,97,S,Black
2807,Blouse,Clothing,39,L,Purple
2808,Hoodie,Clothing,100,M,Charcoal
2809,Skirt,Clothing,62,M,Beige
2810,Shorts,Clothing,98,XL,Teal
2811,Jeans,Clothing,31,M,Purple
2812,Jacket,Outerwear,89,M,Blue
2813,Hoodie,Clothing,91,XL,Magenta
2814,Shirt,Clothing,50,S,Maroon
2815,T-shirt,Clothing,32,L,Gold
2816,Blouse,Clothing,67,L,Black
2817,Skirt,Clothing,28,M,Black
2818,Backpack,Accessories,65,XL,Yellow
2819,Shorts,Clothing,73,M,Turquoise
2820,Shirt,Clothing,27,L,Lavender
2821,Backpack,Accessories,89,L,Yellow
2822,Shoes,Footwear,72,L,Olive
2823,Skirt,Clothing,37,S,Brown
2824,Dress,Clothing,63,M,Olive
2825,Hat,Accessories,90,M,Purple
2826,Handbag,Accessories,62,M,Yellow
2827,Handbag,Accessories,43,L,Brown
2828,Blouse,Clothing,96,M,Magenta
2829,Scarf,Accessories,83,L,Lavender
2830,Jewelry,Accessories,67,XL,Teal
2831,Skirt,Clothing,90,L,Cyan
2832,Hoodie,Clothing,53,L,Pink
2833,Scarf,Accessories,37,M,Magenta
2834,Jeans,Clothing,56,M,Teal
2835,Jacket,Outerwear,43,M,Indigo
2836,T-shirt,Clothing,84,S,Pink
2837,Pants,Clothing,50,M,Charcoal
2838,Shoes,Footwear,88,M,Brown
2839,Jacket,Outerwear,50,M,Blue
2840,Scarf,Accessories,80,L,Teal
2841,T-shirt,Clothing,47,L,Pink
2842,Dress,Clothing,33,XL,Magenta
2843,Coat,Outerwear,100,L,Green
2844,Sweater,Clothing,26,M,White
2845,Hat,Accessories,79,M,Indigo
2846,Backpack,Accessories,77,L,Lavender
2847,Socks,Clothing,36,XL,Black
2848,Jewelry,Accessories,21,L,Charcoal
2849,Boots,Footwear,72,L,Gray
2850,Coat,Outerwear,25,M,Gold
2851,Sweater,Clothing,79,M,Silver
2852,Blouse,Clothing,73,L,Teal
2853,Belt,Accessories,71,M,Magenta
2854,Hat,Accessories,48,M,Magenta
2855,Sandals,Footwear,28,M,Beige
2856,Boots,Footwear,95,S,Maroon
2857,Jacket,Outerwear,48,M,Indigo
2858,Dress,Clothing,93,S,Maroon
2859,Jeans,Clothing,87,L,Teal
2860,Shorts,Clothing,32,L,Yellow
2861,Shirt,Clothing,38,M,Gold
2862,Coat,Outerwear,54,M,Teal
2863,Coat,Outerwear,75,S,Violet
2864,T-shirt,Clothing,56,M,Yellow
2865,Sweater,Clothing,43,S,Maroon
2866,Skirt,Clothing,97,M,Silver
2867,Blouse,Clothing,75,S,Violet
2868,Sneakers,Footwear,55,L,White
2869,Backpack,Accessories,49,M,Black
2870,Socks,Clothing,58,M,White
2871,Jewelry,Accessories,34,M,Blue
2872,Shorts,Clothing,43,S,Black
2873,Jewelry,Accessories,48,L,Olive
2874,Sweater,Clothing,40,M,Teal
2875,Shirt,Clothing,29,L,Silver
2876,Pants,Clothing,81,M,Pink
2877,Hoodie,Clothing,84,M,Charcoal
2878,Socks,Clothing,46,M,Silver
2879,Dress,Clothing,86,L,Turquoise
2880,Blouse,Clothing,57,XL,Turquoise
2881,Skirt,Clothing,61,L,Beige
2882,Backpack,Accessories,90,M,Cyan
2883,Blouse,Clothing,51,L,Gold
2884,Socks,Clothing,48,XL,Silver
2885,Boots,Footwear,50,M,Purple
2886,Backpack,Accessories,82,M,Yellow
2887,Hat,Accessories,33,L,Blue
2888,Sandals,Footwear,28,L,Blue
2889,Hoodie,Clothing,42,L,Green
2890,Sunglasses,Accessories,43,M,Charcoal
2891,Jeans,Clothing,55,M,Violet
2892,T-shirt,Clothing,73,XL,Black
2893,Dress,Clothing,39,M,Teal
2894,Belt,Accessories,20,S,Orange
2895,Jewelry,Accessories,32,S,Brown
2896,Hoodie,Clothing,86,L,Green
2897,Blouse,Clothing,91,M,Silver
2898,Jacket,Outerwear,59,L,Violet
2899,Sneakers,Footwear,33,XL,Peach
2900,Boots,Footwear,64,M,Gold
2901,Blouse,Clothing,67,XL,Violet
2902,Blouse,Clothing,43,L,Olive
2903,Boots,Footwear,32,S,Orange
2904,Scarf,Accessories,39,S,Teal
2905,Sandals,Footwear,41,M,Gray
2906,Sunglasses,Accessories,53,L,Black
2907,Coat,Outerwear,27,M,Indigo
2908,Sunglasses,Accessories,82,XL,Lavender
2909,Blouse,Clothing,87,M,Beige
2910,Backpack,Accessories,78,M,Indigo
2911,Belt,Accessories,32,M,Blue
2912,Socks,Clothing,38,XL,Orange
2913,Shoes,Footwear,37,M,Yellow
2914,Coat,Outerwear,83,L,Cyan
2915,Sweater,Clothing,72,M,Yellow
2916,Shirt,Clothing,30,M,Cyan
2917,Shorts,Clothing,66,M,Green
2918,Shirt,Clothing,45,XL,White
2919,Sunglasses,Accessories,73,S,Black
2920,Shoes,Footwear,67,L,Charcoal
2921,Sunglasses,Accessories,72,XL,Brown
2922,Handbag,Accessories,24,M,Cyan
2923,Sunglasses,Accessories,68,L,Beige
2924,Shirt,Clothing,70,M,Magenta
2925,Shirt,Clothing,64,L,Indigo
2926,Sweater,Clothing,91,M,Maroon
2927,Handbag,Accessories,82,M,Gray
2928,Shirt,Clothing,24,M,Black
2929,Jewelry,Accessories,80,L,Yellow
2930,Socks,Clothing,53,XL,White
2931,T-shirt,Clothing,50,M,Orange
2932,Jewelry,Accessories,31,M,Magenta
2933,Backpack,Accessories,88,L,Black
2934,Hat,Accessories,52,M,Brown
2935,Gloves,Accessories,22,M,Orange
2936,Sneakers,Footwear,27,XL,Gray
2937,Skirt,Clothing,34,M,White
2938,Handbag,Accessories,39,M,White
2939,Sunglasses,Accessories,53,M,Violet
2940,Sweater,Clothing,46,M,Beige
2941,Handbag,Accessories,85,L,Beige
2942,Skirt,Clothing,86,L,Purple
2943,Socks,Clothing,63,M,Brown
2944,Shirt,Clothing,44,M,Orange
2945,Sneakers,Footwear,95,XL,Cyan
2946,Belt,Accessories,49,M,Charcoal
2947,Pants,Clothing,77,L,Purple
2948,Jewelry,Accessories,63,L,Peach
2949,Pants,Clothing,83,M,Violet
2950,Jewelry,Accessories,93,M,Peach
2951,Jeans,Clothing,91,S,Maroon
2952,Scarf,Accessories,99,L,Maroon
2953,Belt,Accessories,24,M,Peach
2954,Dress,Clothing,82,M,Silver
2955,T-shirt,Clothing,28,M,Indigo
2956,Boots,Footwear,67,M,Silver
2957,Dress,Clothing,88,M,Olive
2958,Jewelry,Accessories,70,S,Gray
2959,Skirt,Clothing,100,M,Black
2960,Handbag,Accessories,28,L,Maroon
2961,Coat,Outerwear,48,S,Olive
2962,Hoodie,Clothing,43,S,Gold
2963,Pants,Clothing,40,L,Pink
2964,Boots,Footwear,97,M,Brown
2965,Coat,Outerwear,25,S,White
2966,Scarf,Accessories,45,M,Blue
2967,Boots,Footwear,49,L,Orange
2968,Sneakers,Footwear,36,L,Silver
2969,Sweater,Clothing,48,S,Gray
2970,Belt,Accessories,62,S,Blue
2971,Jewelry,Accessories,74,M,White
2972,Handbag,Accessories,100,L,Yellow
2973,Jacket,Outerwear,39,S,Indigo
2974,Boots,Footwear,65,M,Blue
2975,Sneakers,Footwear,99,XL,Peach
2976,Scarf,Accessories,68,XL,Lavender
2977,Coat,Outerwear,97,M,Silver
2978,Shorts,Clothing,47,L,Gold
2979,Shorts,Clothing,56,S,Cyan
2980,Jeans,Clothing,91,L,Olive
2981,Gloves,Accessories,93,L,Teal
2982,Pants,Clothing,36,L,Pink
2983,Dress,Clothing,45,M,Orange
2984,Pants,Clothing,44,M,Charcoal
2985,Gloves,Accessories,32,L,Red
2986,Belt,Accessories,36,S,Teal
2987,Belt,Accessories,85,S,Silver
2988,Skirt,Clothing,36,L,Black
2989,Socks,Clothing,55,S,Pink
2990,Belt,Accessories,20,XL,Teal
2991,Shirt,Clothing,91,M,Teal
2992,Dress,Clothing,71,L,Green
2993,Socks,Clothing,64,M,Charcoal
2994,Jacket,Outerwear,21,L,Indigo
2995,Sweater,Clothing,100,S,White
2996,Jeans,Clothing,96,M,Orange
2997,Jewelry,Accessories,91,M,White
2998,Sweater,Clothing,40,S,Yellow
2999,Hoodie,Clothing,53,M,Red
3000,Sunglasses,Accessories,48,S,Charcoal
3001,Sandals,Footwear,70,M,Lavender
3002,Coat,Outerwear,29,L,Charcoal
3003,Belt,Accessories,29,M,Maroon
3004,Blouse,Clothing,53,M,Brown
3005,Skirt,Clothing,79,M,Lavender
3006,Shorts,Clothing,65,XL,Brown
3007,Dress,Clothing,99,M,Olive
3008,Sunglasses,Accessories,60,L,Lavender
3009,Shoes,Footwear,86,M,Gold
3010,Belt,Accessories,73,M,Silver
3011,Belt,Accessories,45,M,Violet
3012,Belt,Accessories,70,S,Brown
3013,Belt,Accessories,65,M,Teal
3014,Skirt,Clothing,55,L,Peach
3015,T-shirt,Clothing,65,M,Maroon
3016,Scarf,Accessories,21,XL,Lavender
3017,Blouse,Clothing,26,L,Lavender
3018,Sunglasses,Accessories,71,S,Purple
3019,Boots,Footwear,41,M,Green
3020,Jacket,Outerwear,44,M,Yellow
3021,Jeans,Clothing,81,S,Charcoal
3022,Sunglasses,Accessories,77,S,Blue
3023,Sandals,Footwear,26,M,Lavender
3024,Backpack,Accessories,31,M,Brown
3025,Blouse,Clothing,82,S,White
3026,Shoes,Footwear,60,XL,Green
3027,Shirt,Clothing,70,L,Magenta
3028,Hoodie,Clothing,26,XL,Peach
3029,Dress,Clothing,100,L,Charcoal
3030,Dress,Clothing,82,M,Gold
3031,Sneakers,Footwear,24,XL,Purple
3032,Blouse,Clothing,74,L,Teal
3033,Backpack,Accessories,58,XL,Green
3034,Sweater,Clothing,56,L,Orange
3035,Boots,Footwear,37,L,Peach
3036,Handbag,Accessories,64,M,Gold
3037,Hoodie,Clothing,58,S,Violet
3038,Belt,Accessories,44,L,Charcoal
3039,Jewelry,Accessories,39,M,Brown
3040,Blouse,Clothing,48,L,Blue
3041,Handbag,Accessories,32,M,Gold
3042,Handbag,Accessories,79,M,Orange
3043,Coat,Outerwear,27,L,Turquoise
3044,Belt,Accessories,98,S,Peach
3045,Boots,Footwear,67,M,Magenta
3046,Socks,Clothing,37,L,Black
3047,Shoes,Footwear,49,M,White
3048,Sneakers,Footwear,74,M,Violet
3049,Jewelry,Accessories,93,M,Olive
3050,Handbag,Accessories,60,L,Red
3051,Coat,Outerwear,76,S,Green
3052,Sunglasses,Accessories,64,L,Gold
3053,Shoes,Footwear,38,XL,Olive
3054,Shoes,Footwear,91,L,Brown
3055,Boots,Footwear,70,S,Magenta
3056,Sandals,Footwear,22,M,Violet
3057,Gloves,Accessories,59,M,Beige
3058,Backpack,Accessories,22,M,Blue
3059,Handbag,Accessories,74,S,Orange
3060,Sweater,Clothing,71,L,Maroon
3061,Coat,Outerwear,80,S,Charcoal
3062,T-shirt,Clothing,59,L,Olive
3063,Backpack,Accessories,96,L,Green
3064,Sunglasses,Accessories,43,L,Brown
3065,Belt,Accessories,76,S,Cyan
3066,Jacket,Outerwear,59,M,Beige
3067,Skirt,Clothing,48,L,Teal
3068,Belt,Accessories,22,S,Gray
3069,Boots,Footwear,40,M,Indigo
3070,Jeans,Clothing,73,L,Magenta
3071,Shoes,Footwear,26,XL,Red
3072,Sweater,Clothing,41,L,Turquoise
3073,Jewelry,Accessories,98,L,Peach
3074,Shirt,Clothing,63,L,White
3075,Boots,Footwear,55,L,Maroon
3076,Shorts,Clothing,90,XL,Beige
3077,Handbag,Accessories,46,M,Blue
3078,Sweater,Clothing,88,S,Red
3079,Belt,Accessories,95,M,Blue
3080,Belt,Accessories,31,M,Maroon
3081,Hoodie,Clothing,42,L,Yellow
3082,Sneakers,Footwear,44,L,Pink
3083,T-shirt,Clothing,99,M,Maroon
3084,Pants,Clothing,20,S,Purple
3085,Scarf,Accessories,37,S,Indigo
3086,Sweater,Clothing,50,L,Gray
3087,Handbag,Accessories,73,M,Lavender
3088,Shirt,Clothing,84,M,Charcoal
3089,Dress,Clothing,64,M,Teal
3090,Sandals,Footwear,21,L,Blue
3091,Shirt,Clothing,36,M,Peach
3092,Dress,Clothing,81,L,Orange
3093,Sunglasses,Accessories,54,L,Silver
3094,Socks,Clothing,63,L,Red
3095,Sandals,Footwear,59,M,Gray
3096,Hat,Accessories,53,S,Beige
3097,Shirt,Clothing,63,L,White
3098,Shoes,Footwear,33,M,Silver
3099,Pants,Clothing,64,L,Cyan
3100,Shirt,Clothing,98,S,Maroon
3101,Hat,Accessories,85,L,Purple
3102,Jewelry,Accessories,82,S,Brown
3103,Jacket,Outerwear,85,M,Green
3104,Shirt,Clothing,37,S,Peach
3105,Pants,Clothing,56,S,Turquoise
3106,Skirt,Clothing,33,M,Olive
3107,Sandals,Footwear,57,M,Yellow
3108,Blouse,Clothing,31,L,Gray
3109,Socks,Clothing,69,M,Purple
3110,Jacket,Outerwear,92,M,Gray
3111,Handbag,Accessories,46,L,Lavender
3112,Belt,Accessories,81,XL,Indigo
3113,Blouse,Clothing,97,S,Green
3114,Shirt,Clothing,93,L,Green
3115,Handbag,Accessories,56,M,Olive
3116,Scarf,Accessories,53,M,Charcoal
3117,Coat,Outerwear,66,L,Gray
3118,Hoodie,Clothing,50,M,Olive
3119,Shorts,Clothing,97,L,Blue
3120,Sandals,Footwear,79,XL,Silver
3121,Shirt,Clothing,76,M,Magenta
3122,Hoodie,Clothing,38,L,Black
3123,Socks,Clothing,45,M,Pink
3124,Handbag,Accessories,77,XL,Red
3125,Jewelry,Accessories,51,M,Peach
3126,Coat,Outerwear,26,L,Lavender
3127,Sunglasses,Accessories,76,L,Lavender
3128,Gloves,Accessories,94,M,Beige
3129,Jacket,Outerwear,32,S,Indigo
3130,Sandals,Footwear,20,S,Cyan
3131,Pants,Clothing,20,M,Yellow
3132,Jacket,Outerwear,59,M,Peach
3133,Sweater,Clothing,97,M,Yellow
3134,T-shirt,Clothing,68,M,Orange
3135,Boots,Footwear,66,L,Gray
3136,Shoes,Footwear,85,L,Yellow
3137,Skirt,Clothing,32,M,Gray
3138,Coat,Outerwear,44,M,Turquoise
3139,Blouse,Clothing,95,L,Gray
3140,Sunglasses,Accessories,85,M,Olive
3141,Gloves,Accessories,44,XL,Peach
3142,Sunglasses,Accessories,30,S,Peach
3143,Sneakers,Footwear,21,L,Magenta
3144,Hoodie,Clothing,22,M,Purple
3145,Boots,Footwear,70,L,Beige
3146,Handbag,Accessories,29,XL,Purple
3147,Shirt,Clothing,83,S,Yellow
3148,Sweater,Clothing,99,M,Pink
3149,Shorts,Clothing,35,L,Purple
3150,Belt,Accessories,40,M,Lavender
3151,Blouse,Clothing,25,M,Peach
3152,T-shirt,Clothing,64,L,Orange
3153,Belt,Accessories,90,M,Red
3154,Socks,Clothing,88,L,Red
3155,Belt,Accessories,55,M,Gold
3156,Handbag,Accessories,90,M,Brown
3157,Shirt,Clothing,50,M,Black
3158,Belt,Accessories,34,L,Red
3159,Jewelry,Accessories,77,M,Gray
3160,Hat,Accessories,89,L,Pink
3161,Backpack,Accessories,87,XL,Turquoise
3162,Dress,Clothing,77,S,Charcoal
3163,Shoes,Footwear,85,L,Blue
3164,Pants,Clothing,66,XL,Turquoise
3165,Dress,Clothing,32,L,Silver
3166,Jacket,Outerwear,92,M,Lavender
3167,Shirt,Clothing,80,M,Gold
3168,Dress,Clothing,78,M,Blue
3169,Jeans,Clothing,24,M,Orange
3170,T-shirt,Clothing,59,M,White
3171,Sunglasses,Accessories,41,XL,Charcoal
3172,Jewelry,Accessories,26,M,Maroon
3173,Socks,Clothing,52,M,Olive
3174,Skirt,Clothing,46,L,Teal
3175,Pants,Clothing,52,L,Orange
3176,Socks,Clothing,42,M,Maroon
3177,Sandals,Footwear,37,XL,Turquoise
3178,Belt,Accessories,52,L,Beige
3179,Sandals,Footwear,34,L,Beige
3180,Shorts,Clothing,88,M,Olive
3181,Handbag,Accessories,88,L,Turquoise
3182,Jacket,Outerwear,51,M,Charcoal
3183,Sunglasses,Accessories,97,L,Green
3184,Sneakers,Footwear,56,M,Green
3185,Sweater,Clothing,53,L,Green
3186,Skirt,Clothing,71,L,Gold
3187,Jewelry,Accessories,93,S,Cyan
3188,Blouse,Clothing,72,L,Indigo
3189,Blouse,Clothing,59,M,Lavender
3190,Boots,Footwear,87,M,Beige
3191,Jeans,Clothing,78,S,Purple
3192,Hoodie,Clothing,68,XL,Maroon
3193,Sweater,Clothing,76,S,Maroon
3194,Gloves,Accessories,99,L,Teal
3195,Sneakers,Footwear,52,L,Gold
3196,Sunglasses,Accessories,58,S,Red
3197,Belt,Accessories,59,L,Maroon
3198,Sweater,Clothing,71,M,Teal
3199,Gloves,Accessories,94,L,Peach
3200,Handbag,Accessories,40,XL,Pink
3201,Socks,Clothing,24,L,Black
3202,Pants,Clothing,38,S,Indigo
3203,Scarf,Accessories,37,L,Green
3204,Coat,Outerwear,29,L,Teal
3205,Jacket,Outerwear,92,XL,Lavender
3206,Hoodie,Clothing,24,XL,Magenta
3207,Boots,Footwear,52,M,Brown
3208,Socks,Clothing,29,XL,Beige
3209,Jewelry,Accessories,30,L,Indigo
3210,Shoes,Footwear,31,L,Peach
3211,Socks,Clothing,67,M,Magenta
3212,Pants,Clothing,65,L,Turquoise
3213,Sneakers,Footwear,22,M,Indigo
3214,Sunglasses,Accessories,56,M,Brown
3215,Skirt,Clothing,78,M,Yellow
3216,Coat,Outerwear,90,M,Magenta
3217,Hoodie,Clothing,85,S,Olive
3218,Sunglasses,Accessories,58,M,Silver
3219,Skirt,Clothing,34,M,Teal
3220,Coat,Outerwear,40,L,White
3221,Handbag,Accessories,29,M,Blue
3222,T-shirt,Clothing,76,M,Yellow
3223,Sunglasses,Accessories,84,S,Maroon
3224,Shirt,Clothing,65,S,Gray
3225,Hoodie,Clothing,80,L,Indigo
3226,Blouse,Clothing,98,M,Pink
3227,Sneakers,Footwear,71,XL,Beige
3228,Scarf,Accessories,69,XL,White
3229,Jewelry,Accessories,95,M,Yellow
3230,Pants,Clothing,67,M,Teal
3231,Sneakers,Footwear,49,M,Olive
3232,Shoes,Footwear,97,M,Maroon
3233,T-shirt,Clothing,34,M,White
3234,Belt,Accessories,74,M,Lavender
3235,Jewelry,Accessories,96,M,Black
3236,Belt,Accessories,68,M,Green
3237,Belt,Accessories,84,L,Olive
3238,T-shirt,Clothing,57,M,Gray
3239,Sneakers,Footwear,84,XL,Teal
3240,Sunglasses,Accessories,32,M,Charcoal
3241,Sandals,Footwear,37,M,Violet
3242,Handbag,Accessories,58,M,Lavender
3243,Socks,Clothing,74,S,Beige
3244,Hoodie,Clothing,99,L,Black
3245,Sweater,Clothing,81,M,Black
3246,Pants,Clothing,76,M,Purple
3247,Sneakers,Footwear,98,M,Magenta
3248,Gloves,Accessories,91,M,Teal
3249,T-shirt,Clothing,79,S,Teal
3250,Backpack,Accessories,83,M,Pink
3251,Coat,Outerwear,90,M,Teal
3252,Coat,Outerwear,20,M,Gold
3253,Sandals,Footwear,21,L,Brown
3254,Backpack,Accessories,60,M,Brown
3255,Sweater,Clothing,31,S,Magenta
3256,Shorts,Clothing,40,M,Black
3257,Sunglasses,Accessories,26,L,Teal
3258,Shirt,Clothing,98,M,Brown
3259,Shoes,Footwear,51,M,Magenta
3260,Hat,Accessories,95,XL,Indigo
3261,Scarf,Accessories,36,M,Violet
3262,Belt,Accessories,52,L,Cyan
3263,T-shirt,Clothing,35,M,Violet
3264,Shorts,Clothing,68,S,Black
3265,Pants,Clothing,50,S,Charcoal
3266,Sunglasses,Accessories,100,M,White
3267,Coat,Outerwear,74,S,Gray
3268,Hoodie,Clothing,45,L,Pink
3269,Dress,Clothing,97,M,Cyan
3270,Blouse,Clothing,60,M,Blue
3271,Socks,Clothing,25,M,Indigo
3272,Socks,Clothing,55,XL,Magenta
3273,Shoes,Footwear,99,M,Lavender
3274,Belt,Accessories,45,S,Orange
3275,Sweater,Clothing,20,M,Cyan
3276,Pants,Clothing,88,XL,Green
3277,Scarf,Accessories,99,M,White
3278,Skirt,Clothing,86,M,Blue
3279,Dress,Clothing,70,M,Black
3280,Hat,Accessories,50,S,Red
3281,Handbag,Accessories,57,L,Red
3282,Pants,Clothing,69,L,Gold
3283,T-shirt,Clothing,94,M,Red
3284,Jacket,Outerwear,24,L,Purple
3285,Scarf,Accessories,79,L,White
3286,Hat,Accessories,31,XL,Magenta
3287,Jacket,Outerwear,67,L,Pink
3288,Skirt,Clothing,63,L,Black
3289,Handbag,Accessories,61,XL,White
3290,Backpack,Accessories,50,M,Maroon
3291,Coat,Outerwear,82,L,Black
3292,Belt,Accessories,51,L,Olive
3293,Handbag,Accessories,23,L,Gray
3294,Coat,Outerwear,91,M,Gold
3295,Sweater,Clothing,60,S,Magenta
3296,Blouse,Clothing,34,S,Lavender
3297,Blouse,Clothing,23,M,Green
3298,Belt,Accessories,82,M,Violet
3299,Jacket,Outerwear,73,M,Brown
3300,Shorts,Clothing,32,L,Teal
3301,Hat,Accessories,80,M,Charcoal
3302,Pants,Clothing,58,XL,Charcoal
3303,Blouse,Clothing,82,XL,Beige
3304,Belt,Accessories,60,S,Turquoise
3305,Handbag,Accessories,79,XL,Orange
3306,Hoodie,Clothing,41,L,Cyan
3307,Jacket,Outerwear,39,L,Orange
3308,Scarf,Accessories,36,S,Green
3309,Jeans,Clothing,70,M,Pink
3310,Handbag,Accessories,47,M,Blue
3311,Jacket,Outerwear,27,M,Pink
3312,Hat,Accessories,52,L,Blue
3313,Sneakers,Footwear,75,L,Black
3314,Hat,Accessories,30,XL,Black
3315,Socks,Clothing,94,M,Violet
